taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.7995938793257086;0.7835340039835337;0.999999970640857;-0.15826059206718665;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Flavonifractor;0;FALSE;FALSE;FALSE;FALSE;0.9250280268401271;0.9473449601194273;1;-0.27844467157081926;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Gemmiger;1;FALSE;FALSE;FALSE;FALSE;0.48111012856516705;0.47811614334204205;0.18824392059529285;0.3117291433634171;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.2943914843190776;0.23338381269658362;0.013390242030375815;0.05711485532024041;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.8190062687395733;0.7913094391231563;0.9999999999984788;0.4095472607125327;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.886983421287066;0.9338329544018255;0.9999999999984128;0.09913327066957185;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Holdemanella;0;FALSE;FALSE;FALSE;FALSE;0.75855305446365;0.7741021191297446;0.999999683945482;0.5126319586372629;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.9246382802831463;1;1;-0.0644676945992757;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Phascolarctobacterium;2;FALSE;FALSE;FALSE;FALSE;0.31517863232833826;0.26890455442401306;0.009985462323746369;-0.3753296180634086;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Actinomyces;3;FALSE;FALSE;FALSE;FALSE;0.24176152033841214;0.16282134260802997;8.552826995553798e-5;0.04369034621896073;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;0.5466587791167739;0.46971809137443965;0.9133150374603504;0.04818725980409687;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.6283751684608793;0.6109471632670236;0.9938272052641198;0.3258448603297516;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Slackia;2;FALSE;FALSE;FALSE;FALSE;0.5143848950632192;0.5188562560207806;0.3541292432175933;0.11322004229950527;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;0.972044542675478;0.9699026066429937;0.9999999999999999;0.19584850182143268;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.01729116381641182;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.0388044556153058;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.6862864543533765;0.7547306532840334;0.9999744865923359;0.22103481364059643;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Lactobacillus;5;FALSE;FALSE;FALSE;FALSE;0.1679826432660859;0.08008723173953695;7.760279966759481e-8;1.046336930024287;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.5578723648483876;0.5361385070778644;0.9842036643417581;0.28953771692683916;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Clostridium;0;FALSE;FALSE;FALSE;FALSE;0.9396497438366292;0.926947301909154;1;-0.3556522767504452;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.7267945699683914;0.6095293112849339;0.9999992605960729;0.34780158408474443;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.890459019488191;0.869036338556858;1;0.31247221445674694;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Blautia;0;FALSE;FALSE;FALSE;FALSE;0.6848133833004201;0.6812220294665339;0.9999866044253708;-0.21485023467242254;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.6224940460181383;0.6811136644215128;0.9836046256370163;0.5760526435826588;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Dorea;0;FALSE;FALSE;FALSE;FALSE;0.8229965498569312;0.757778640641789;0.9999999999916592;0.27679886893284417;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.8737158132974224;0.895699692156193;0.9999999999999946;0.45585085893930183;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8955525224333678;0.9401985930210459;1;-0.248905783646109;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.7796392077500078;0.8749682436552544;0.9999999881724226;-0.17678507325031187;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Oscillibacter;2;FALSE;FALSE;FALSE;FALSE;0.4302215738078684;0.36202755244517404;0.1250463165151525;0.18065247147679356;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.8730108848085627;0.9886812583847272;0.9999999999999849;-0.5171008792334227;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.7593495320450789;0.738815101777758;0.9999999550213902;0.031334868700915744;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Flavonifractor;0;FALSE;FALSE;FALSE;FALSE;0.42479004148369787;0.36406615509469853;0.4836452345291324;-1.2054313449347018;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Gemmiger;0;FALSE;FALSE;FALSE;FALSE;0.8204282177950499;0.8058816805261312;0.9999999998397392;-0.02093505675818395;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.5823232425765933;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.4751629804130327;0.42046798783450723;0.7096186790441086;0.5198987456394127;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.9712861849410592;1;1;0.20099396502286526;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Holdemanella;0;FALSE;FALSE;FALSE;FALSE;0.7087447054322048;0.8023538547971882;0.9995610840545558;-0.5690562864278325;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8863066950682377;0.9401985930210459;1;-0.07525403989481463;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Phascolarctobacterium;0;FALSE;FALSE;FALSE;FALSE;0.5144523632438229;0.5425234598441679;0.9173483721478902;-1.1631668543252047;No;-1.2054313449347018;20.299999999999997;clinic_hgtp;center
Actinomyces;2;FALSE;FALSE;FALSE;FALSE;0.8625112460739848;0.8938148044764649;0.9999999807028339;-0.43175943138928863;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Bifidobacterium;3;FALSE;FALSE;FALSE;FALSE;0.2852380643401535;0.2254497397695949;5.985775101381011e-4;0.4540782959137561;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Collinsella;2;FALSE;FALSE;FALSE;FALSE;0.6869009791976177;0.8374281554454134;0.9851384932578118;-0.8629622139819387;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Slackia;1;FALSE;FALSE;FALSE;FALSE;0.35971557376085966;0.2750872619518607;0.08436200496062433;0.8447594562139761;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Bacteroides;2;FALSE;FALSE;FALSE;FALSE;0.3261679633168972;0.14750981537448055;0.0023789130881028643;1.3942263875308758;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Prevotella;25;FALSE;TRUE;TRUE;TRUE;0.0513508789933632;0.003524722926560647;2.8310348096855083e-33;-1.529596177540081;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;0.8806459380078104;1;0.9999999954522596;0.7669358856616547;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.8386042537251032;0.8403180814028925;0.9999999999534238;0.08754123404113408;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;0.7759588742637678;0.7840863448451579;0.9999999754994653;-0.29472512812801044;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Streptococcus;2;FALSE;FALSE;FALSE;FALSE;0.3694982882200473;0.24348655754678528;0.044478408854775484;1.1555731745950382;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Clostridium;2;FALSE;FALSE;FALSE;FALSE;0.5030646438274173;0.4397353123740347;0.2970994162541429;-0.1450820455684242;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Eubacterium;2;FALSE;FALSE;FALSE;FALSE;0.6760450359446509;0.8259918462844444;0.9558679164978159;-0.15666305309520748;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.7184259100337352;0.760859817254643;0.9999407969433168;0.372358564581673;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Blautia;2;FALSE;FALSE;FALSE;FALSE;0.6043324045352688;0.5088714282181911;0.9524688254210287;0.2064500488823187;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Coprococcus;1;FALSE;FALSE;FALSE;FALSE;0.7230433224769137;0.7848245634642108;0.9997570670815434;-0.51543852960374;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Dorea;2;FALSE;FALSE;FALSE;FALSE;0.7218364352247185;0.8481194494653059;0.9984586032905476;0.047648279377002056;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.71316794428381;0.6956547799257605;0.9998415449535297;0.24611246292659045;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Lachnospiraceae_unclassified;1;FALSE;FALSE;FALSE;FALSE;0.7074844900986076;0.6724327467241337;0.9999321752548163;-0.10315451593126254;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Roseburia;2;FALSE;FALSE;FALSE;FALSE;0.5748078838240049;0.5683974028304001;0.8642940819029307;-0.7599821621139287;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Oscillibacter;24;FALSE;TRUE;TRUE;TRUE;0.0621969438085985;0.0075149467275843745;5.387534424831804e-29;0.2675357120957045;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Agathobaculum;1;FALSE;FALSE;FALSE;FALSE;0.7710778230877334;0.8373792951253429;0.9999415112155587;0.09545451034515849;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Faecalibacterium;2;FALSE;FALSE;FALSE;FALSE;0.6801315120936821;0.7885437540741513;0.9789785122550047;-0.5863307761104296;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Flavonifractor;0;FALSE;FALSE;FALSE;FALSE;0.5624144511279969;0.47549414152693936;0.9693257507690022;-0.27817571165565214;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Gemmiger;0;FALSE;FALSE;FALSE;FALSE;0.5608170982575811;0.5803999144415677;0.8728195193032141;0.10242702890429933;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.7152077495369832;0.6959282472241215;0.999986932403091;-0.5397349996337749;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Ruminococcus;1;FALSE;FALSE;FALSE;FALSE;0.7191145676990918;0.7853615280288256;0.9993076526973437;0.020978840098961185;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Ruthenibacterium;2;FALSE;FALSE;FALSE;FALSE;0.7836354570494847;0.8846127487776788;0.9999792565858536;0.3863302847515583;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.3062643647199305;0.21817021806427053;0.03599181847565884;-0.07005712849428786;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Phascolarctobacterium;1;FALSE;FALSE;FALSE;FALSE;0.8772753587534297;0.9339858185945015;0.9999999082900359;-0.1747482926736503;No;-1.529596177540081;19.599999999999998;clinic_mataro;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.8678728189655566;0.8802399032764994;0.999999999999999;0.4184876390464635;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;0.7780930588395459;0.6822434595018945;0.9999999963252633;0.21133285757240444;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.7559155502508718;0.8372504234324627;0.9999603159037478;0.4344139749171605;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Slackia;0;FALSE;FALSE;FALSE;FALSE;0.8594713134182782;0.7801463015132025;0.999999999999994;-0.1508005653650916;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;0.7372181759316484;0.716789723919084;0.9999999546416717;0.5907194565354233;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.9081074704535431;0.8882386254972257;1;0.10008301382465386;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.3463922994142301;0.18716882320489825;0.10301432017461744;-0.5806799555466725;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;0.7115333914302592;0.6240981680190403;0.9999989166160141;0.19433924997710275;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.6235894104772588;0.6255540951154746;0.9991241834307094;0.30225500469518307;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.051865110177282604;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.9207460287410165;0.932358073462029;1;0.5200440386306051;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Clostridium;0;FALSE;FALSE;FALSE;FALSE;0.5131373170103933;0.46734339185660334;0.8909166792928176;-0.21872786648381537;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.6449588749914155;0.5299522425973195;0.9995617645505275;0.13847373427734683;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.7763256999236301;0.6670836028034801;0.9999999963324713;-0.2964130442678944;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Blautia;0;FALSE;FALSE;FALSE;FALSE;0.3105944317848727;0.2198435051890691;0.03838840374082076;-0.571160823681377;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.8974903946321118;0.8961061094077993;1;0.1459206790892331;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Dorea;0;FALSE;FALSE;FALSE;FALSE;0.7020713796315148;0.5439510446286281;0.9999935153269305;0.1424849211657585;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.7779311296349322;0.6646512260601918;0.9999999978304226;0.34092438604897035;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.39822110216156026;0.26090808410504523;0.37555865600005184;-0.5849896204268922;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.9445714951039099;0.9521127412457868;1;0.216326507547717;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Oscillibacter;0;FALSE;FALSE;FALSE;FALSE;0.9944940208700956;0.993636788382318;1;-0.5313048992467209;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.7841359727299805;0.8483857183646317;0.9999999973796745;-0.09505739212237077;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.8446367911040724;0.8402101940964265;0.9999999999997339;0.29637813986902445;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Flavonifractor;0;FALSE;FALSE;FALSE;FALSE;0.7864978279959515;0.7111913787331096;0.9999999984412667;0.05446160316155117;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Gemmiger;0;FALSE;FALSE;FALSE;FALSE;0.24827859918998996;0.18736498390488526;0.0017928456748640238;-0.5809353885183061;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.7812381163264435;0.8402155920766963;0.9999999880742225;-0.3023401312446649;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.8768079491420244;0.8567882580273107;0.9999999999999999;0.27859141216082617;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.7293605542155995;0.650931350503291;0.9999994190581212;0.19222553956164184;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.5799854212788894;0.4707302022819154;0.9943147588423831;-0.7869661431273346;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Phascolarctobacterium;0;FALSE;FALSE;FALSE;FALSE;0.9100596218349687;0.926059848763255;1;0.07004856177279331;No;-0.7869661431273346;20.299999999999997;clinic_sant_pau;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.9494508543326106;1;1;0.06754029509923064;No;-0.8684317893245024;21;clinic_vall_hebron;center
Bifidobacterium;27;FALSE;TRUE;TRUE;TRUE;0.05850416822735469;0.00573201461600634;3.2627064442624624e-30;1.0796816640526514;No;-0.8684317893245024;21;clinic_vall_hebron;center
Collinsella;2;FALSE;FALSE;FALSE;FALSE;0.29568608951639375;0.1696743551452517;1.809469703246203e-4;0.4016833350893719;No;-0.8684317893245024;21;clinic_vall_hebron;center
Enorma;1;FALSE;FALSE;FALSE;FALSE;0.5492009036309097;0.5022625541915642;0.866740244172173;-0.8684317893245024;No;-0.8684317893245024;21;clinic_vall_hebron;center
Slackia;21;FALSE;FALSE;FALSE;TRUE;0.08844855115531437;0.03705023490584773;7.738465464532522e-22;0.14559947736981432;No;-0.8684317893245024;21;clinic_vall_hebron;center
Bacteroides;2;FALSE;FALSE;FALSE;FALSE;0.857273528335707;1;0.9999995670353703;-0.01695091759911924;No;-0.8684317893245024;21;clinic_vall_hebron;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.8839887847785479;0.9787001725907107;0.9999999999946868;-5.079315739515588e-4;No;-0.8684317893245024;21;clinic_vall_hebron;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.8542169300288466;0.888157752276179;0.9999999999994587;-0.08946021420621837;No;-0.8684317893245024;21;clinic_vall_hebron;center
Alistipes;4;FALSE;FALSE;FALSE;FALSE;0.23048415577129436;0.1382870771064131;8.427233756608723e-5;0.6760569700854988;No;-0.8684317893245024;21;clinic_vall_hebron;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.44683396878272297;0.3632940292365636;0.7081757931302493;0.5190701015378502;No;-0.8684317893245024;21;clinic_vall_hebron;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;0.9524781862967455;1;1;0.11614611269482422;No;-0.8684317893245024;21;clinic_vall_hebron;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.9317709517230944;1;1;-0.10093760829786529;No;-0.8684317893245024;21;clinic_vall_hebron;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.8254425705914797;0.9351364677775879;0.999999941376082;0.1270890665344979;No;-0.8684317893245024;21;clinic_vall_hebron;center
Anaerostipes;1;FALSE;FALSE;FALSE;FALSE;0.9188501343988427;1;0.9999999999999457;-0.17536419847246384;No;-0.8684317893245024;21;clinic_vall_hebron;center
Blautia;1;FALSE;FALSE;FALSE;FALSE;0.6809798859065324;0.8513731482814805;0.9202349311994829;-0.2706006833013481;No;-0.8684317893245024;21;clinic_vall_hebron;center
Coprococcus;1;FALSE;FALSE;FALSE;FALSE;0.7497243418554235;0.7631956825134606;0.9997610728528475;0.01826015379584739;No;-0.8684317893245024;21;clinic_vall_hebron;center
Dorea;1;FALSE;FALSE;FALSE;FALSE;0.7937497185889837;1;0.9999339960040626;0.10024678556057078;No;-0.8684317893245024;21;clinic_vall_hebron;center
Fusicatenibacter;1;FALSE;FALSE;FALSE;FALSE;0.8679282245486496;1;0.9999999864199416;-0.009768525321353624;No;-0.8684317893245024;21;clinic_vall_hebron;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.94166865018238;1;1;-0.2666770291780254;No;-0.8684317893245024;21;clinic_vall_hebron;center
Roseburia;1;FALSE;FALSE;FALSE;FALSE;0.8670539857227194;1;0.9999999955109076;-0.03432626130164548;No;-0.8684317893245024;21;clinic_vall_hebron;center
Oscillibacter;1;FALSE;FALSE;FALSE;FALSE;0.697283682013312;0.6370069870809043;0.9999246484542486;0.061248686559191974;No;-0.8684317893245024;21;clinic_vall_hebron;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.9116311094436776;0.9909539885081775;0.9999999999940887;-0.20849528164470432;No;-0.8684317893245024;21;clinic_vall_hebron;center
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.8976616941212231;0.9989158507748106;0.9999999999986504;0.12994865527361663;No;-0.8684317893245024;21;clinic_vall_hebron;center
Flavonifractor;2;FALSE;FALSE;FALSE;FALSE;0.4726496772376833;0.517962882114533;0.419337212042572;-0.8349369668143426;No;-0.8684317893245024;21;clinic_vall_hebron;center
Gemmiger;1;FALSE;FALSE;FALSE;FALSE;0.6545720144154923;0.6960349687892742;0.9866369682129718;-0.12424869489892869;No;-0.8684317893245024;21;clinic_vall_hebron;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8755769979674695;0.9696143013697023;0.9999999999999964;0.0253562616377278;No;-0.8684317893245024;21;clinic_vall_hebron;center
Ruminococcus;1;FALSE;FALSE;FALSE;FALSE;0.9615105227624913;1;1;0.23499176078699854;No;-0.8684317893245024;21;clinic_vall_hebron;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.8197276709602926;0.9683811099212499;0.9999998246804798;0.00878980188567274;No;-0.8684317893245024;21;clinic_vall_hebron;center
Holdemanella;0;FALSE;FALSE;FALSE;FALSE;0.9172712944926603;1;0.9999999999997441;0.26875897027298706;No;-0.8684317893245024;21;clinic_vall_hebron;center
Firmicutes_unclassified;2;FALSE;FALSE;FALSE;FALSE;0.7743479175841284;0.9458948232909868;0.9999739008571942;-0.6770383991281094;No;-0.8684317893245024;21;clinic_vall_hebron;center
Phascolarctobacterium;1;FALSE;FALSE;FALSE;FALSE;0.7953975271152887;0.8469743605609394;0.999999750246249;-0.3027235971737702;No;-0.8684317893245024;21;clinic_vall_hebron;center
Actinomyces;2;FALSE;FALSE;FALSE;FALSE;0.4693964280765699;0.388855284049792;0.4238589359104165;-0.2807763366510189;No;-1.9972246706874364;23.799999999999997;hgtp_mataro;center
